time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.4400000000000008,0.0188912170386,5.47637839493,3.69231822917,5.37789372998,6.25912554301,0.0,0.111028149307,5.22822945467,-10.5048189265,-28.8352690721,-0.171619337318,0.0,899.540588379,897.49822998,899.987792969,0.160353168845
1.5000000000000009,0.0269320543864,5.73880041522,3.05947065461,3.64780001463,6.25668269207,0.0,0.158625071766,3.43851951495,-11.0941483537,-28.8343390313,-0.456946250136,0.0,897.809692383,886.119934082,899.941955566,0.695925712585
1.560000000000001,0.0381985492499,5.93541809462,2.32472874569,1.91778721502,6.22871094166,0.0,0.222610938738,3.54907032677,-13.3068834071,-28.832276793,-0.500087286555,0.0,893.143127441,891.271118164,899.864196777,0.794281721115
1.620000000000001,0.0552368413888,6.204704105,1.51316552089,0.187913958083,6.1984918874,0.0,0.354962759515,5.27803313457,-13.271792278,-28.8296718192,-0.51179035794,0.0,889.79901123,889.188476562,899.760131836,1.28554904461
1.680000000000001,0.0809963291485,6.51449041589,0.745390112627,4.74143179901,6.16864455167,0.0,0.512198716223,4.66222414176,-12.4903944767,-28.8251050776,-0.478256944263,0.0,886.31237793,887.551696777,899.577087402,2.05478954315
1.740000000000001,0.116023542202,6.74368581757,0.0,3.01396110243,0.128690215349,0.0,0.590576792586,3.26865467196,-14.0677297556,-28.7658630408,0.740399290395,0.0,824.115783691,876.301574707,896.547119141,5.55498790741
1.8000000000000012,0.144239132507,6.9541586999,0.0,1.41388456498,0.429617358393,0.0,0.269717273056,4.02276116555,-15.4291115154,-27.9853931615,-0.56172934624,0.0,790.015075684,727.616394043,856.338317871,36.066860199
1.8600000000000012,0.139396731293,7.23097254355,0.0,6.02351324823,0.415991904344,0.0,-0.399846755949,4.92216560791,-15.0301619897,-27.862520676,-0.974265572129,0.0,781.049987793,761.253417969,867.610046387,37.6379127502
1.9200000000000013,0.0907838954589,7.51088734965,0.0,4.3618588533,1.27000478473,0.0,-1.43828012948,4.26828336899,-15.0851043133,-28.179351348,-3.37530973362,0.0,822.251403809,705.467956543,887.267456055,32.8117828369
1.9800000000000013,-0.0412158339496,7.75992847189,0.0,2.76254169267,1.07036728641,0.0,-2.92323998042,4.10739646175,-16.1434744561,-27.5222519449,-3.58150971122,0.0,754.404541016,736.650390625,844.634338379,44.1151428223
2.0400000000000014,-0.257103634429,8.01807566985,0.0,1.11040505815,1.02149868475,0.0,-4.28379957878,4.64496862366,-16.8651131429,-27.5878407324,-2.64299636955,0.0,747.412963867,785.295532227,863.15435791,31.7520141602
2.1000000000000014,-0.561621098696,8.30993812401,0.0,5.74903669251,0.901315980901,0.0,-5.87895627864,4.93581838657,-16.6812659047,-27.911721709,-2.22006535318,0.0,780.981933594,796.661865234,878.91418457,24.0807952881
2.1600000000000015,-0.961881681694,8.59059640696,0.0,4.08927255764,1.261106669,0.0,-7.46929599006,4.37307061877,-17.1639341782,-28.2787910598,-4.0016370003,0.0,806.899169922,716.486755371,891.167480469,24.1574554443
2.2200000000000015,-1.44868611499,8.85119316807,0.0,2.41194674549,1.07612185699,0.0,-8.67357117503,4.35127432071,-18.1195119411,-28.0070571825,-3.48489086414,0.0,744.373352051,760.001342773,868.582397461,32.6400604248
2.2800000000000016,-2.00142540061,9.12739543412,0.0,0.731565687959,0.931800915585,0.0,-9.82780608048,4.93509345485,-18.4866858251,-28.1439101764,-2.91981844937,0.0,755.594299316,775.647033691,881.864013672,24.2439537048
2.3400000000000016,-2.64050840259,9.42784111873,0.0,5.33057452375,0.924125088625,0.0,-11.5222677976,4.97002257361,-18.435537622,-28.3846710104,-3.98508866985,0.0,788.356567383,730.319458008,891.500732422,19.6455993652
2.4000000000000017,-3.37997633253,9.70449425803,0.0,3.62827991172,1.01042833682,0.0,-12.9814570098,4.32652042767,-19.3226208854,-28.5476585139,-5.44453482576,0.0,828.343383789,748.469482422,894.805969238,18.0329837799
2.4600000000000017,-4.16985072963,9.96584964717,0.0,1.91536483906,0.686227361547,0.0,-13.2641900751,4.40468699936,-20.0500683455,-28.5493419774,-5.64295517255,0.0,736.793701172,706.365234375,891.624816895,21.1336803436
2.520000000000002,-4.98912768243,10.2508387996,0.0,0.201753493706,0.735317766063,0.0,-14.2432855561,5.0132016833,-20.0065326428,-28.645723103,-7.22985524557,0.0,757.328125,648.4921875,896.354370117,15.7434215546
2.580000000000002,-5.89339938652,10.5468771898,0.0,4.76540048229,0.611222887846,0.0,-15.880562278,4.64728201469,-20.0109935263,-28.722545837,-8.65478609306,0.0,795.669311523,686.280639648,898.194213867,9.1293592453
2.640000000000002,-6.8718063188,10.8052011841,0.0,3.04179187875,0.224813787235,0.0,-16.5198893284,4.22429188175,-21.1093770702,-28.7318227073,-9.61088302845,0.0,714.49810791,601.855957031,897.224975586,15.3932342529
2.700000000000002,-7.86928819716,11.065525765,0.0,1.31741530013,6.08192637351,0.0,-16.7787423812,4.75905687327,-21.633806583,-28.7599230532,-10.6241630133,0.0,737.772888184,611.376220703,898.479736328,10.5481920242
2.760000000000002,-8.87594582321,11.3833849996,0.0,5.87433536635,5.97564329358,0.0,-16.8023125715,5.45514425947,-21.3443719929,-28.7995020791,-8.9063692477,0.0,797.177307129,814.038391113,899.738830566,2.68523287773
2.820000000000002,-9.8814107558,11.6999187204,0.0,4.1459532132,5.46234606465,0.0,-16.528030529,4.84134995186,-22.1040229956,-28.8197703167,-8.60891535997,0.0,857.448364258,825.474060059,899.948486328,1.40773010254
2.880000000000002,-10.8415805159,11.9706586714,0.0,2.41663106902,5.08823354667,0.0,-15.4560353095,4.45239333627,-24.3236234946,-28.8257219841,-7.74703851329,0.0,809.737915039,806.974609375,899.823547363,1.9426343441
